task_id,mu,sigma
wildchat_195,0.0,0.5678661977676339
wildchat_233,6.944623364719623,0.40178096448151873
wildchat_234,-0.5298232372866482,0.5486283135107259
wildchat_629,-0.523264571498308,3.23523047119979
wildchat_1148,-1.5075789493999752,0.3483036243021886
wildchat_1229,3.0696488441812355,0.5106871836397289
wildchat_1638,-4.166986864716552,0.7109959637186206
wildchat_2268,-0.05401361381757958,0.5740173454185534
wildchat_2336,3.5810919522809175,0.450849806621454
wildchat_2406,1.997954298805395,3.4525816971932324
wildchat_2487,6.397649778254719,1.5899926142383516
wildchat_2502,3.8188608504092976,0.4140678367289231
wildchat_2647,-0.6836927743809439,0.7509336792160842
wildchat_3163,-4.570299776469596,0.7381567920929265
wildchat_3239,-5.152452651305808,0.5234144215959056
wildchat_3384,5.060751430146352,0.7684050962130642
wildchat_4034,-0.33572810377904,1.163934259368875
wildchat_4676,4.472499668199544,1.6750557176766956
wildchat_5272,-0.99053494272876,0.5527751844798192
wildchat_5587,0.20483075180942575,0.5393759009396821
wildchat_6149,7.517509143054601,0.39247356674384637
wildchat_6198,-2.71266410395846,0.35568648296410954
wildchat_7525,-8.776992568321276,0.5766798766338517
wildchat_8029,0.5014610144867809,0.5131138872734905
wildchat_8092,10.0,0.5075103595150369
wildchat_8173,-4.042568421897155,2.36099585177086
wildchat_8624,-5.892686997963226,0.47075555529906865
wildchat_9211,-4.653361830319197,0.5539969165172076
wildchat_9239,9.224564442814156,1.354222825688306
wildchat_9377,2.0813512826814944,0.659837417374486
wildchat_9433,-2.219877651966486,0.4033210000372912
wildchat_10240,1.1914698853496866,0.3460364625238928
wildchat_11536,10.0,0.664936109147661
wildchat_12101,5.680955494649947,0.48760987611349893
wildchat_12151,-2.0648731645358884,0.5122679334815953
wildchat_12155,0.5312420871705318,2.795647418958994
wildchat_12315,1.7274436359661562,0.43915226539397695
wildchat_12410,-7.813019419507145,0.6740389732646315
wildchat_13456,-2.726269564859678,0.600188949091024
wildchat_13479,7.540158174287697,0.3919901515020938
wildchat_14633,-2.5125927030019337,0.6105855825031604
wildchat_15074,5.407962648559851,0.7061692690001753
wildchat_15375,5.32292984416098,0.4183176701046268
wildchat_15551,0.9892199554067787,0.48748076678892105
wildchat_16529,4.498612423206421,2.163071786343833
wildchat_17394,-0.8098458377258426,0.582812467715745
wildchat_17532,1.6255843152860152,0.42204309026794323
wildchat_18281,8.230355327232852,0.48514607734944243
wildchat_18282,-0.9334336888907874,0.5980092686315833
wildchat_19166,-1.755079262099874,2.203654302865236
wildchat_19631,10.0,0.6719656015395761
wildchat_19678,3.6919018592600605,0.6801398382527073
wildchat_20137,1.2906147565151604,1.1890615514465988
wildchat_20199,-2.907685470049068,0.4568088829435779
wildchat_20308,2.938453808016285,2.974060056572554
wildchat_21102,7.678373420641144,0.7121758076353536
wildchat_21601,0.5010116069764756,0.3672644601553
wildchat_21684,1.385738078804538,0.4918812781013525
wildchat_22085,4.546057236385424,3.3392544330300944
wildchat_22383,2.4449873204411143,0.4203195117130768
wildchat_22409,-5.599831878101844,0.4355064993753646
wildchat_22516,5.185293959700901,0.42124685510727794
wildchat_22692,1.4312839652254843,0.5135296208261771
wildchat_23685,3.8706105122483883,0.5502543331301033
wildchat_23710,0.6683973117427742,1.476026872739939
wildchat_24317,5.687430324986565,0.5102562256975105
wildchat_25597,-3.108142313840453,0.32423622208354275
wildchat_26215,2.861722786835583,0.4158180322785735
wildchat_26319,7.452726523724346,0.6101161031181374
wildchat_26567,2.6603711077420953,0.552148565295506
wildchat_27480,6.034210360085176,0.3788260354914375
wildchat_28268,-0.9586667644036334,0.7273296679001305
wildchat_28362,7.496201795400197,0.6005211640574476
wildchat_28619,-3.6385369759087753,0.45524503147710454
wildchat_29229,3.3982795237432515,2.5083167350845
wildchat_29311,-4.377364513124456,0.670715428099347
wildchat_30503,-2.174988716871111,1.2121054426612923
wildchat_31038,2.0523441908292352,0.36613307971160614
wildchat_31563,0.8602354479470065,0.48227119297071247
wildchat_31616,0.9116830188500342,0.5679242473878098
wildchat_31634,-2.203334131690714,0.5174009613813206
wildchat_32340,-4.135362409035611,1.0906446839032409
wildchat_32371,8.975721645609154,0.5310554075464545
wildchat_32539,6.233187510678179,1.6908772201705873
wildchat_32548,-5.615723616762119,0.9879469830227546
wildchat_33322,4.652614720699793,0.692495690701665
wildchat_34029,3.859274873382622,0.7669952847173909
wildchat_34047,1.0106363290382987,0.3659044256006914
wildchat_34050,1.0827612191664746,0.7689458320496244
wildchat_34129,6.53633645386833,0.6210875438025795
wildchat_34310,-3.9987756078660897,1.5055753398186456
wildchat_34321,-1.6619103089624463,0.5986838779596118
wildchat_35471,1.1023240860628496,0.8762377083344244
wildchat_36330,-3.7502699946306723,2.4087942541307408
wildchat_36550,8.938138451455385,5.730496786578427
wildchat_37569,-0.941167158650489,0.7299342740337905
wildchat_38102,0.6865240216212951,0.41413665382405146
wildchat_38421,-0.5007384261010768,2.214137048147005
wildchat_38518,4.885662348438324,0.5302589469210636
wildchat_38607,1.4832930273750806,0.40764010873392675
wildchat_38687,6.916665352200746,0.3622119414961505
wildchat_38688,4.898755843755649,2.8104906170109722
wildchat_39576,3.1472453105035307,1.4349157558466268
wildchat_40122,3.2923390188312487,0.48971547638871654
wildchat_40307,7.796198247273098,0.751272408247118
wildchat_40322,1.197574221611953,2.3051213139504205
wildchat_40410,-1.2929477087656842,0.6522761581518807
wildchat_40628,-7.079016679461199,0.5534648610146373
wildchat_41298,-0.5833054220771379,0.45768571692026183
wildchat_41647,-2.1162765828552743,2.098481028673808
wildchat_42397,-2.0420968644412123,1.900632882104933
wildchat_42494,-5.93495461876611,0.540074545975939
wildchat_43232,8.842001983070643,0.46843163996322046
wildchat_44242,7.580542397619755,1.5476127969898636
wildchat_44287,8.778434488177416,0.8147616619864134
