task_id,mu,sigma
wildchat_135589,0.0,2.2276856842134203
wildchat_126886,0.032261123866772975,2.9421003500583485
wildchat_23686,0.2034558211793135,0.23558280859231082
wildchat_55481,2.668891544433437,0.7420739145432121
wildchat_78596,-2.613238185768027,0.2912396991546783
wildchat_230080,-2.4186759041018235,1.4274969709804544
wildchat_59098,-0.5063838344958609,3.1692377627768358
wildchat_332276,-1.4646753897534144,3.011918829802325
wildchat_117475,-0.728691185427882,0.2186977361046911
wildchat_421664,-4.092203042371934,0.6698036867040266
