task_id,mu,sigma
wildchat_195,0.0,1.005689346979135
wildchat_233,1.8427051886872021,0.8078607586176614
wildchat_234,-5.5691473061147425,0.7268634653044312
wildchat_629,-1.7789085724657003,1.6921710797056753
wildchat_1148,2.040735183153748,0.6817320940954681
wildchat_1229,0.8391731678178095,3.6971180972882274
wildchat_1638,-0.12988354324512605,0.4754813547210146
wildchat_2268,-1.1028697956013922,1.628964740263358
wildchat_2336,-3.8371468049539,7.246830775272334
wildchat_2406,1.3391920418845265,0.47701157093493224
wildchat_2487,0.004618934257302485,1.4106589986697486
wildchat_2502,1.1945027965052186,2.73733519847374
wildchat_2647,2.1771041727117697,2.0875014268687857
wildchat_3163,-2.7282613624231735,0.5819281221380785
wildchat_3239,-0.9436162665562597,3.1314073497992974
wildchat_3384,1.3081955796466087,3.402269660412169
wildchat_4034,2.1374900064704074,0.5399465506652324
wildchat_4676,-0.2036224405710868,0.6231827755182625
wildchat_5272,2.4926330445012,2.024640126287063
wildchat_5587,-0.5554284226064695,2.4168322609206743
wildchat_6149,-0.2767286346448933,0.41960013469877167
wildchat_6198,0.7763285763659917,0.9384223412336915
wildchat_7525,-1.0857014383825898,0.968030849035507
wildchat_8029,1.0026407435095261,1.6231657769649759
wildchat_8092,0.5667555507141193,3.4737963449633935
wildchat_8173,1.4916412057836215,0.5836859555210395
wildchat_8624,-0.2663597277588382,0.44465197175209553
wildchat_9211,-0.7987448637215125,0.4274927563509942
wildchat_9239,0.5971579457530369,2.060149907166109
wildchat_9377,4.668809167396358,1.0297177519941478
wildchat_9433,1.182104555962816,1.0292838101731923
wildchat_10240,0.04360142399061323,5.059720241290425
wildchat_11536,1.1146134806277828,1.336623656591911
wildchat_12101,2.5145248325376346,4.284367484828987
wildchat_12151,-1.136444110965271,3.074227940507027
wildchat_12155,0.2691341928283533,0.4446624469931169
wildchat_12315,0.4225056530703045,3.3396583274224922
wildchat_12410,4.6118185793705715,2.147177873282529
wildchat_13456,3.747491997367625,6.087422543313594
wildchat_13479,1.1013273535262527,1.6675973735801666
wildchat_14633,0.8124791774482376,3.304462828189978
wildchat_15074,-0.4500928483710863,1.4082642393492748
wildchat_15375,-1.4479937918102297,0.3430644228253134
wildchat_15551,1.0357289922904953,0.7852823571201246
wildchat_16529,-0.3508327312799793,4.264059477848793
wildchat_17394,0.19979530093774617,0.698384054203391
wildchat_17532,0.8864861558794191,0.5220293992716152
wildchat_18281,0.3611123970186693,2.2900122327037846
wildchat_18282,-1.3460003042473099,0.6367487283130363
wildchat_19166,4.444058119261616,4.540713285521813
wildchat_19631,1.4808260614496789,0.8891111599569619
wildchat_19678,1.8660571577182172,1.4618534097550782
wildchat_20137,-2.345324362684434,2.0524127154332166
wildchat_20199,1.0791512928160605,0.627760542968732
wildchat_20308,2.1313688337991685,0.6208730849176564
wildchat_21102,-1.3499728103790982,4.402651723399379
wildchat_21601,0.9691266362345025,1.2499807750955405
wildchat_21684,0.7349350376911106,1.6695555192035145
wildchat_22085,-4.440689466889257,6.082750098773303
wildchat_22383,1.71853655769781,2.392563416338684
wildchat_22409,-6.90895966729423,0.6028746187533236
wildchat_22516,1.555792182705424,0.6542160449146381
wildchat_22692,4.189615061375907,1.0999532742541251
wildchat_23685,-4.501299770688445,0.7829562045800074
wildchat_23710,1.9547281643530303,0.5521109895621671
wildchat_24317,3.1860474616039505,0.827499104499705
wildchat_25597,0.5422185688578527,0.7936464418802719
wildchat_26215,-0.046945896281689665,0.5315570850877376
wildchat_26319,0.7707375431220663,3.6250813314640222
wildchat_26567,-0.345622936664426,0.5509430620116096
wildchat_27480,0.12154446664751649,0.7864059506708512
wildchat_28268,2.065032885942352,1.6779391066286882
wildchat_28362,1.255849465486468,1.1184608947944767
wildchat_28619,-1.9301679519765789,0.6219883900968284
wildchat_29229,4.022157891336415,0.5826499808609733
wildchat_29311,-1.179687606753746,0.4254103932807052
wildchat_30503,0.7478699611580032,0.647378291206141
wildchat_31038,0.2805918129889509,0.3879904043021633
wildchat_31563,0.867967734075227,1.0167243435584596
wildchat_31616,-0.277253650497884,0.780855896878258
wildchat_31634,1.6962541409314784,1.19314982213132
wildchat_32340,-0.7573199431727806,1.5437085017853815
wildchat_32371,-0.6377549022565544,3.1402592717378974
wildchat_32539,2.3971016251633563,1.075672974354893
wildchat_32548,0.1885553118310156,0.5879014291177179
wildchat_33322,0.12627724487495082,0.727065960694296
wildchat_34029,5.671081636056781,0.9364601831307225
wildchat_34047,1.5345900765762899,1.300154145269916
wildchat_34050,1.126273357889751,0.7438915112329723
wildchat_34129,-0.11540747580391372,0.6398339088126911
wildchat_34310,0.6473563329931069,0.8841660460022474
wildchat_34321,0.5679185243964227,0.6194927764285065
wildchat_35471,-0.19582599884714466,0.5315692094171215
wildchat_36330,0.3649231066958585,0.7260552762743143
wildchat_36550,2.5582577328236753,3.223003722229072
wildchat_37569,-1.5152090100745188,0.3898535295520217
wildchat_38102,1.0914753497606484,0.4221214824168907
wildchat_38421,3.1507249032768887,0.625244397008607
wildchat_38518,-4.062377200934259,3.0909533710483235
wildchat_38607,1.6230861249072952,1.4662990451930733
wildchat_38687,0.5548526647746153,1.1351136646412192
wildchat_38688,-0.843991911549499,0.3659507074280781
wildchat_39576,0.1663097555485264,0.85250144397632
wildchat_40122,0.666173164924545,1.1106694057603639
wildchat_40307,-0.1384417711078541,1.42330749820389
wildchat_40322,4.679958298430526,0.8929710667621616
wildchat_40410,-1.2262467319732857,0.41515278592351357
wildchat_40628,-0.3867722945852763,0.7484841116203457
wildchat_41298,0.9294638325818798,1.0306320148550006
wildchat_41647,-0.8906673790301367,0.579432134042584
wildchat_42397,2.568856224854985,1.1044881700761098
wildchat_42494,-1.7227631367554295,2.1473286988003313
wildchat_43232,-0.039803085733214186,1.307939314412854
wildchat_44242,2.159241431917223,0.36103626896985364
wildchat_44287,0.8447394559259194,0.8916830162692216
wildchat_44450,-1.146671005210904,1.7596880396004893
wildchat_45081,3.075486019334351,0.6789874620575529
wildchat_45262,1.8944153737844573,0.9581884964970024
wildchat_46123,-0.19162000320011974,0.446728899732154
wildchat_46257,-1.0292547429662702,2.08870761805957
wildchat_46525,0.9320482954909649,1.052732302270505
wildchat_47639,0.5831752509466644,2.573738895867943
wildchat_48455,-1.71871798096722,1.6015956833565395
wildchat_48623,-0.5096176295691206,1.9801380574626763
wildchat_49136,-1.0019069594316292,0.44695724851310986
wildchat_49330,2.1688643032958828,3.776708735623859
wildchat_50100,-0.4963796229403342,1.5182777679270918
wildchat_50303,3.1298836019789587,1.8402055708841085
wildchat_50660,0.42448730066812784,1.084477816299682
wildchat_51239,-2.1669429176728974,0.5550306253661609
wildchat_51256,4.1470738325453285,0.7019775956639083
wildchat_51502,0.3365109925288808,1.6325079327405043
wildchat_52252,0.30975942156118197,2.21044916081736
wildchat_53485,1.1384453511051071,0.3706979151127831
wildchat_53517,-0.6507470679437815,1.8779980151582925
wildchat_53645,0.22040763019801501,0.769455145645671
wildchat_54249,-0.6965073951409804,0.7378778769762081
wildchat_54257,0.8700742019872187,1.3435144191876216
wildchat_54403,-4.638915121532175,5.7479412238228
wildchat_54524,-0.5253409966325255,0.9779791416739477
wildchat_55071,1.4333756363142864,0.6543862165258808
wildchat_55133,-0.6623790436200984,0.4536479065966099
wildchat_55155,7.150308126271477,0.8954602672549682
wildchat_56209,-2.7101011312973355,0.38956565552072436
wildchat_56712,1.9424554566128673,0.6470304057964795
wildchat_57463,4.0621334660632975,1.482174626602614
wildchat_57533,0.10018224428543165,0.7425484567740264
wildchat_57574,1.6823717982121964,5.275701490629044
wildchat_57581,0.1763319724064647,0.7891528240489882
wildchat_58199,2.008576280180244,0.5438803243765574
wildchat_59323,1.1916485442314955,0.5858549209214182
wildchat_60011,-0.9473890752429983,0.35843329484080927
wildchat_60095,-0.8427898649755889,1.5291133819964768
wildchat_60516,0.5026863470563702,1.2487218520632672
wildchat_60617,0.8825263054436637,1.7509191608865249
wildchat_61064,0.5787784383826025,0.9316278536683013
wildchat_62126,-0.6668198743244014,0.5073458557774887
wildchat_62649,0.4714201654089044,5.650598822602527
wildchat_62668,0.057077660940044746,0.5826440295120251
wildchat_63079,0.6567561325858758,0.4720852048581826
wildchat_63215,-2.261351113943512,2.006837187981788
wildchat_63260,1.8742945027485411,0.47096871532616796
wildchat_63302,-0.9883728393888748,0.37194660481845776
wildchat_63520,3.272203964509706,2.854222432072012
wildchat_64047,0.7299516107765698,1.611654964120322
wildchat_64089,1.8796691168156803,2.4012152222933043
wildchat_64448,5.229569060507124,0.9246216834325846
wildchat_64653,-1.146915895062625,0.3573345662369548
wildchat_65686,0.3684463661060311,1.8455340561024054
wildchat_66704,-0.6152617120714737,1.4661279847891653
wildchat_67193,-0.4504748286208251,0.3931894321715431
wildchat_67323,1.1983880695585836,1.9141928568397875
wildchat_67696,2.5741882435572596,1.8480561122448849
wildchat_68316,2.146722799158831,4.193264249764904
wildchat_68358,-1.025527928479005,0.44101146398505936
wildchat_68490,5.096547166725954,0.9535138361102768
wildchat_68501,-1.902867339728662,0.6364343643359416
wildchat_69466,1.5821486990870643,0.9461852843650699
wildchat_69598,-0.6072965797819353,0.38946041390533565
wildchat_70130,1.9452524659212158,0.5595345718949946
wildchat_70156,-0.11853965898900688,0.8004037630295697
wildchat_70280,0.14172986481588695,0.8759605654390785
wildchat_72180,0.17308868621486304,3.9765919983740496
wildchat_72471,1.9775822102556122,6.2295447356552485
wildchat_73417,2.991747425836106,3.5604659190911616
wildchat_74026,-1.3442618346344608,1.0888300493421765
wildchat_75352,-0.39889189382602025,3.429710207633391
wildchat_75458,-4.3880876710196794,4.412022694611584
wildchat_75543,2.691608943250597,0.47169508029836366
wildchat_75690,-0.3508409782907759,0.5241448508627433
wildchat_76198,-1.0890130815135721,0.436320726990294
wildchat_76275,-0.5608277692154923,0.33671036607660254
wildchat_76301,1.1432536722804572,0.5239603745207728
wildchat_76312,1.2640823324149753,0.9947471872639894
wildchat_76682,-0.005071325742641449,1.2782545943911483
wildchat_77180,-1.0711478513255852,1.3302984674671692
wildchat_77456,-2.5002688748246036,1.2057034146458996
