task_id,mu,sigma
crossed_cheese_math,0.0,0.5153316058798171
crossed_cheese_coding,0.75884800016031,2.1107807926793907
crossed_cheese_fiction,-4.798872318123641,0.2993985304353857
crossed_cheese_content,-3.6447593886624134,0.3877678325591985
crossed_cheese_harmful,-4.747767288936559,1.2274036662738117
crossed_rainy_weather_math,0.12086377177353591,0.645182499129199
crossed_rainy_weather_coding,-2.628066455489435,0.5069734028941073
crossed_rainy_weather_fiction,-4.865393399112853,1.7101289400473447
crossed_rainy_weather_content,-3.5335379944463567,1.6081485116511183
crossed_rainy_weather_harmful,-9.10340877423215,1.973048215258128
crossed_cats_math,-1.2383948373283262,0.3614647016329381
crossed_cats_coding,-1.3191874774657557,1.471217500343727
crossed_cats_fiction,-4.452015217619801,1.9244788722831028
crossed_cats_content,-4.069542613049771,0.6676850803066746
crossed_cats_harmful,-8.5137052927202,1.2056710389820962
crossed_classical_music_math,-0.08524438599526418,0.46822197750402567
crossed_classical_music_coding,-0.42045527592048343,1.266560241742565
crossed_classical_music_fiction,-3.3428557452429355,0.4324303222530134
crossed_classical_music_content,-7.779644750988678,0.4330944604949749
crossed_classical_music_harmful,-9.835554815428024,0.9967281010071367
crossed_gardening_math,-0.24598971968568895,0.43379297066972095
crossed_gardening_coding,-1.0385189848609715,0.34033730671137785
crossed_gardening_fiction,-4.5826834311843365,0.7144449840112894
crossed_gardening_content,-4.006353939669747,0.9369394576666756
crossed_gardening_harmful,-9.484544398828215,0.6165605909920392
crossed_astronomy_math,-3.9146303722238374,0.3006657844166464
crossed_astronomy_coding,-9.166755000054442,1.1635893259718884
crossed_astronomy_fiction,-9.423381588684379,0.360940264154609
crossed_astronomy_content,-10.0,0.29755315834474955
crossed_astronomy_harmful,-9.462010123477011,0.3444761531071813
crossed_cooking_math,7.551070469881682,6.7545014455647365
crossed_cooking_coding,0.45121526494321035,2.1251192644843253
crossed_cooking_fiction,-3.707649309930429,1.2615212361131551
crossed_cooking_content,-4.483777313633578,0.2909392697834049
crossed_cooking_harmful,-9.567126840458181,0.46792588808309055
crossed_ancient_history_math,0.11436995374139079,0.5066737476105277
crossed_ancient_history_coding,-2.2034553649479314,0.9662964133583088
crossed_ancient_history_fiction,-5.201340022700373,0.43455112216643255
crossed_ancient_history_content,-6.471226523989983,1.1418932936122064
crossed_ancient_history_harmful,-9.388554342233222,0.5195242048926473
crossed_cheese_knowledge,-5.156402393419227,0.4600842349403875
crossed_rainy_weather_knowledge,-9.149822352430467,0.3470863477574877
crossed_cats_knowledge,-8.283205840920118,0.430957757774304
crossed_classical_music_knowledge,-6.591173210457657,1.0364755394927674
crossed_gardening_knowledge,-5.132172885001069,0.4835092256129756
crossed_astronomy_knowledge,-10.0,1.2591894830986101
crossed_cooking_knowledge,-4.094212238508211,0.26333687357223506
crossed_ancient_history_knowledge,-5.667017159758541,0.6370459996468024
