task_id,mu,sigma
wildchat_406,0.0,0.4992173908974012
wildchat_441,-0.10043959229502622,0.639800701507676
wildchat_510,-3.4663677618569,0.5627854295874813
wildchat_1291,-3.3921770239312212,2.2570471012518234
wildchat_1503,-3.5142936465136305,0.34286860298512944
wildchat_3124,0.3377054915575791,0.40484489058266493
wildchat_3548,2.552011105998409,3.0177746518667883
wildchat_4061,6.240425994776944,1.0316072981078137
wildchat_4155,-1.7950979344177378,0.4663258898956833
wildchat_5183,1.0384585384087033,0.5265354505199633
wildchat_5652,-5.494583873184015,0.4458300022494131
wildchat_6084,3.691421846190535,3.851210363698716
wildchat_6142,-1.651903386903772,0.5126151315042038
wildchat_6282,6.958589195422911,0.3124504774829063
wildchat_7145,-1.7311984923102204,0.8509323977523328
wildchat_7315,6.274966480668297,0.8780923794371445
wildchat_7464,-0.24522355141527105,1.2783609468362935
wildchat_9184,-2.5157400825708125,1.7407287268759564
wildchat_10152,-0.7332458201510224,1.7884616024559767
wildchat_11267,0.28425726319153144,0.4790510159158481
wildchat_11507,-3.038795832495637,1.3718861445138133
wildchat_12398,-0.6399729790241905,1.818131054028621
wildchat_13457,9.583470361469406,7.005642060713713
wildchat_13504,0.7141375371109143,0.3303133736999706
wildchat_14496,0.1509597333580159,0.39486058051212614
wildchat_14710,9.359810030041945,5.999004727087546
wildchat_15203,-3.761874597637333,1.6908505870648187
wildchat_15349,-2.067478652462642,0.40050608057272535
wildchat_16603,0.3558251333877894,3.786169021218402
wildchat_18347,-0.18898428229128517,0.30105741513469064
wildchat_19444,0.2702812062959347,0.3487268237588045
wildchat_20473,0.5167771496410432,3.551189605051004
wildchat_20624,-3.1847840824017744,1.4545907985792994
wildchat_21058,6.637282768944912,0.497012351645423
wildchat_21129,-0.651383012508638,0.5382753030625621
wildchat_21251,-2.2151975953061047,0.4592042213907592
wildchat_23016,6.745711084245461,2.6314447649203023
wildchat_23166,3.3839952452929185,0.4093497136638681
wildchat_23391,-3.7168055723905424,1.401471456393769
wildchat_24013,-5.4537438757101375,1.9076139451902594
wildchat_24515,-1.2316487996801284,1.3023854501726795
wildchat_25557,-5.596177814882609,0.4455578706682562
wildchat_26191,-4.311114978732793,0.7766214359799122
wildchat_26649,2.6649339766833218,0.6091392621765729
wildchat_29065,1.202130670942368,0.3963460492237676
wildchat_30034,-2.126039946006587,0.46968391849956515
wildchat_30309,0.6557793262681186,0.6082930708138131
wildchat_31459,-4.239772084568036,0.6011358425135516
wildchat_31535,-0.9962640675274683,0.34860609550038185
wildchat_35064,-4.362826802535347,1.691251184755516
wildchat_35599,-0.6534098813006066,2.0509100839093146
wildchat_36623,-8.990985111247737,0.5732205055262835
wildchat_37085,0.7085536178046735,1.317564682177691
wildchat_40530,-0.29047457331248266,0.4882124334039825
wildchat_41648,0.7132917172106465,3.188439863150361
wildchat_42280,3.5820526169539058,0.9309487649826936
wildchat_43435,1.1430609784890133,0.4938630502039139
wildchat_46090,-0.7158888341091431,0.40727403441786353
wildchat_46261,10.0,0.6120448831687366
wildchat_47234,10.0,0.8979891354149346
wildchat_47586,0.26401300006960604,0.8353571509956536
wildchat_49266,-1.0446072258109798,0.3443745110468679
wildchat_49514,-0.9525786054140749,1.0876608571379354
wildchat_50006,8.10881773642231,3.2038893107438216
wildchat_50255,-0.3164108727506054,3.3646020377703834
wildchat_51214,1.097063663397198,0.4076223088117171
wildchat_52054,-4.043743807389016,0.5164584339524613
wildchat_53005,-5.476080410113328,1.0563341329102067
wildchat_54414,-1.0235038921307287,0.4451732304747477
wildchat_54544,3.610704270756908,2.8244533270732726
wildchat_56174,-0.03470782222607382,0.5351581100009376
wildchat_56225,-2.28460137883123,1.03089997896587
wildchat_56325,1.5230808151364947,0.40044493427237193
wildchat_56456,-1.2541529757831469,1.2292529166178634
wildchat_59395,-1.7257475190662919,0.9270399751862604
wildchat_59614,2.165631057963832,0.9948187121003088
wildchat_60034,3.2792758908436093,1.1095855320872725
wildchat_60192,-5.721366408167075,0.5028010020576182
wildchat_60415,2.444430885738893,3.369061153116079
wildchat_62273,-0.40206255978202654,1.3950198871996327
wildchat_63446,-4.856860822196477,0.5280526340654252
wildchat_64137,4.649720483108204,0.44583461991739687
wildchat_64294,-0.711824831053926,0.3701429477165299
wildchat_64392,6.301508432696596,0.6019300815168427
wildchat_64507,4.403181675406033,1.4192343617897227
wildchat_65524,-1.1867483277078679,0.3955508035096951
wildchat_68428,6.597008359861354,0.2920215412924896
wildchat_69299,-5.044520120005883,0.6711858080208215
wildchat_69308,-1.605824098052067,0.54900647055024
wildchat_69388,-5.488836456761971,0.5939683280507025
wildchat_69587,3.212166951270368,0.49741370823992814
wildchat_72001,7.112355933401901,5.12931877586132
wildchat_72065,-1.8583144574427366,0.565454927413489
wildchat_72331,0.4299167624666939,0.4005216935873077
wildchat_74049,-3.1672505418347794,1.4713608822782296
wildchat_75214,5.851867147227741,0.4741737205131946
wildchat_76151,-0.16265705368738498,0.4266719307534637
wildchat_76621,-1.907306181632592,0.3734402830568737
wildchat_78272,7.615540202873747,0.5476177403122067
wildchat_78351,8.935965377035874,0.5213912903217924
wildchat_79151,0.8831776864309177,0.46610956428268485
alpaca_831,4.458938148826402,0.43664526558547795
alpaca_1055,1.3756649368210068,0.40362764062705636
alpaca_1108,0.5143176370201985,0.4161238492658027
alpaca_1162,-6.176332349307118,0.344801495983005
alpaca_1216,-4.346023002828637,0.37159799096531004
alpaca_1262,-1.525825886281554,0.40988783842954385
alpaca_1368,-1.3557534260439195,0.8304462463102175
alpaca_1526,2.1840119332503716,2.073812872241041
alpaca_1609,2.670838983575835,2.4769884119373926
alpaca_2018,-5.46469887218202,0.5141185992583108
alpaca_2061,-4.728517495078866,0.5153591519063384
alpaca_2158,6.417535984022256,0.35882289342822044
alpaca_2224,3.5654103502505285,0.4351226564924162
alpaca_2486,3.2974327545072772,0.48112445207884713
