task_id,mu,sigma
wildchat_195600,0.0,1.4907787565926056
wildchat_371189,2.3161757713755886,6.630246437809
wildchat_52049,4.454512026385598,7.38905609893065
wildchat_230709,10.0,7.38905609893065
wildchat_360787,-0.08088600463205774,4.7641990791940305
alpaca_8155,0.8942110579586036,2.36873835466095
wildchat_491669,1.3922226470622026,3.4381376935830548
competition_math_599,6.975894292290597,7.251726244909275
wildchat_242015,6.5166047951511334,7.38905609893065
alpaca_666,3.8902142596392917,7.221112660773539
wildchat_406914,2.5621783552526955,4.81535652583505
wildchat_286136,3.8048576430797825,7.382747681583504
wildchat_301110,-2.0337162170857996,1.8820411106083317
competition_math_2074,6.919387652261571,0.1353352832366127
wildchat_101141,5.293819808683735,6.723552777999734
wildchat_85533,1.4292057436961205,2.883490652634608
wildchat_151579,-2.3308046482486713,0.49104382326569346
wildchat_107926,-0.8829491310789788,2.098148521329098
wildchat_151440,-1.5253155140069654,1.897797058474622
wildchat_107355,5.109547633710955,4.108038191661327
alpaca_8201,4.648784977601783,0.1353352832366127
alpaca_13835,1.3941405190026095,3.6047882683022956
competition_math_11033,6.4769829137549815,7.38905609893065
competition_math_6148,3.5339398219941685,3.967013400868821
wildchat_5799,0.13282766115687378,7.38905609893065
wildchat_117874,4.308859787436819,1.3862638005134544
alpaca_3800,2.798851973592821,0.1353352832366127
wildchat_30204,-3.7784964807560266,7.38905609893065
competition_math_774,3.738109878270256,0.1353352832366127
wildchat_67562,-1.9471685062769841,1.2548475219526263
wildchat_400052,2.033686522124842,3.0349074971147494
competition_math_9541,2.71730863190395,0.5166791598980628
wildchat_136494,1.0027218678638332,5.537900286179973
wildchat_452326,1.3116948720979849,3.994524569869524
wildchat_31956,-0.11465832241083405,5.310088588426842
alpaca_3394,-1.9076647347967162,1.8451921079822493
wildchat_11840,2.6569506604130835,0.7694173346419578
alpaca_3194,1.5032734448429173,1.2334441418784339
wildchat_302755,4.089269223162067,4.773190740860554
alpaca_3789,-1.5060025313183873,3.0989100768977664
alpaca_5278,-0.6751259578634379,1.9209283071657905
wildchat_28076,-2.2389365546111137,7.159390788704389
