task_id,mu,sigma
wildchat_195600,0.0,0.1353352832366127
wildchat_371189,-4.940460636955607,6.058792910110332
wildchat_52049,-0.4238040228324531,5.237434883227466
wildchat_230709,1.5119608105542521,1.8239176861975834
wildchat_360787,-4.224786311209193,2.145763810975704
alpaca_8155,0.7587057842940382,3.7948306566720666
wildchat_491669,-0.14113525585545628,1.276152036463893
competition_math_599,0.7454057561089529,2.3421089224118408
wildchat_242015,0.11479898226401894,3.093148085489956
alpaca_666,-2.6438386438594037,0.1353352832366127
wildchat_406914,1.5421897521322459,6.786384721606538
wildchat_286136,-1.0842556924798479,2.5149120257311903
wildchat_301110,-6.472301438451223,3.5905907350378032
competition_math_2074,1.3302201707486434,0.8288192292091974
wildchat_101141,-2.270897626630601,5.974963791765068
wildchat_85533,-10.0,6.661439687580617
wildchat_151579,-7.736672868802454,0.1353352832366127
wildchat_107926,-3.713518315999076,5.6649163047264395
wildchat_151440,-9.391999883286852,7.38905609893065
wildchat_107355,-5.113999607987883,3.4263134050162862
alpaca_8201,2.1360748190269896,1.719193447229852
alpaca_13835,0.13839967621181049,3.4468850016533343
competition_math_11033,-1.394262224317651,3.7168510794453344
competition_math_6148,1.143596154176848,1.585654702498357
wildchat_5799,-6.970752150321841,1.0631003098336647
wildchat_117874,-1.7594137737413074,2.327008360996642
alpaca_3800,1.2015472908288418,1.0553456733801945
wildchat_30204,-8.530986746133475,0.1353352832366127
competition_math_774,1.4624917191856939,0.9100365817764472
wildchat_67562,-10.0,3.646453449397985
wildchat_400052,-2.339747523136519,4.994370005963794
competition_math_9541,0.5472003398627832,2.6551457630045983
wildchat_136494,-0.07057632898514826,1.624177549873506
wildchat_452326,-6.8351721578946485,0.8393774593656016
wildchat_31956,-2.355148176288942,0.1353352832366127
alpaca_3394,-0.04091866880502552,1.4792300677950985
wildchat_11840,-2.4192481992612342,0.1353352832366127
alpaca_3194,0.9032255939374467,1.231608371842151
wildchat_302755,-7.8382931488048815,7.38905609893065
alpaca_3789,-0.5264821335959912,2.762931207870978
alpaca_5278,0.9490756970539612,0.5385718386842061
wildchat_28076,-6.833222503796353,6.271712473705001
wildchat_92092,-3.531637904028526,3.625152171001452
wildchat_70706,0.5934477485775571,0.8340240098043923
wildchat_221228,-1.6613075198035006,3.738314883519339
alpaca_6215,-2.025298807273979,2.382557960814096
wildchat_197099,-2.126810008588043,3.9214513412417027
wildchat_202252,1.388044551418889,1.3593466426136687
wildchat_255372,-3.436666006027008,5.329889179420067
alpaca_6540,-0.7341244525730788,1.6192137252863508
alpaca_4906,-4.1142027713341145,4.1207933471234135
wildchat_300885,-1.2583106158787662,3.0410203569726346
competition_math_3741,1.4303505896139175,0.5438353963234732
wildchat_16561,-0.37965758534226285,2.582035206184673
wildchat_486004,-5.9583453741597925,1.9602657718720258
wildchat_51884,0.9632533222068278,5.2521277318815125
wildchat_43351,-2.210083156547935,2.1437353901280582
competition_math_1072,0.0572873677159028,1.610701473815512
wildchat_471945,-6.372383750802183,0.1353352832366127
alpaca_12136,1.1966019099104257,1.8972764876016637
competition_math_3985,-0.3988227175841356,2.9565710294138383
wildchat_178088,7.699104239960055,7.38905609893065
competition_math_7154,1.5842157532370575,3.551552221411567
competition_math_5482,1.756061960271668,0.8801165834361566
competition_math_7452,0.4917056487022545,3.165297074725637
wildchat_65318,0.8834522348175405,0.8255490897161654
wildchat_277847,-6.48357576926661,0.1353352832366127
competition_math_2993,1.4554988921979735,0.9479302806975842
alpaca_1564,0.7912114214182666,1.1738141320826634
wildchat_97883,-5.594487240122143,0.49755645386571035
wildchat_36307,0.9578324538548838,2.958406948583018
wildchat_386942,1.1578301125996557,0.23548213902934526
competition_math_12257,1.8893152349667985,0.7892751146577
wildchat_461066,-5.964616667242442,2.1382200487109992
alpaca_9116,0.7912111376350787,0.1353352832366127
wildchat_110207,0.7165465790150265,1.387873533031826
wildchat_10569,1.1134861073830669,0.1353352832366127
wildchat_238138,0.16074609711259716,3.9473912270416722
wildchat_392411,0.11837267141775644,1.5977985788959914
wildchat_476483,0.8827821038997277,1.8661667340371286
wildchat_47358,-1.69686312219602,2.8783478029996545
alpaca_11495,1.221534113782838,0.6792428023565721
wildchat_42061,-1.2173909599044765,0.8484349039069135
wildchat_376237,-5.406509503442082,3.6932540965523284
wildchat_101149,-7.04251994155701,1.5799260185378603
alpaca_5848,-3.4053715050344864,3.6227161096704035
alpaca_3571,2.1521344406114395,1.683495395301209
competition_math_2137,1.5547423548091874,1.1738510095729962
wildchat_360558,-6.562561968275945,6.936567540067669
competition_math_1874,2.150519669603195,1.4103043272642537
competition_math_3861,1.3289088838910914,0.1353352832366127
wildchat_200285,-5.997921547591202,0.8616250075622226
alpaca_12777,0.6886589991218988,0.3168990990639994
wildchat_397254,-0.9787412727686348,7.029427967085257
alpaca_6632,-0.05649941339052361,3.1398078116744577
competition_math_8144,1.9716810502734265,1.1640339124708177
competition_math_4568,-0.34925016913665635,3.133547471103047
wildchat_246548,-4.831418330529049,7.38905609893065
alpaca_2746,1.9206262727205663,0.8175049637272703
wildchat_370978,-6.206277898741099,0.1353352832366127
alpaca_14175,-4.188042568161098,2.3373598293417577
alpaca_12221,-0.483737672590376,1.6855654934977804
alpaca_10580,1.260532409371275,0.1353352832366127
wildchat_52931,1.5641187576151794,0.1353352832366127
wildchat_165489,-5.380984947717808,0.7715763831408207
wildchat_462384,-5.683660697548951,0.14610418048572155
wildchat_280334,-5.202236514067875,0.8527449920412087
wildchat_86310,1.5302601674737446,0.7281776095138294
wildchat_46543,2.089882492038063,1.4975744620880376
wildchat_107554,1.4517748044172831,1.379086879875115
alpaca_1294,-2.6467628504623395,0.1353352832366127
wildchat_74036,0.9954510904736319,2.32781561855879
wildchat_370830,0.825063651957823,1.1872905048109266
wildchat_18157,1.218812239343167,3.1356156863776055
wildchat_132717,-1.121772456863997,3.362239432830544
competition_math_7955,1.8159947223292958,0.608274247157541
wildchat_15831,-5.305678686771113,1.5221153387971578
wildchat_277683,-1.2112680473313227,3.1713289543450944
wildchat_170744,-1.9505071260586253,2.518370298826648
alpaca_11084,1.6293555474151118,0.1353352832366127
wildchat_195907,-3.173864224374264,1.608625450100971
alpaca_94,1.5232341475502131,0.6547631292723707
competition_math_1902,2.131522597993457,0.2795503458266366
wildchat_376365,-3.1212897043974723,7.38905609893065
wildchat_236329,-1.162108727620464,3.2905286932909026
competition_math_3117,1.8072994163216256,0.13846560277038658
wildchat_497264,-0.16808762563561372,6.335999478241175
wildchat_390724,1.5602815468148001,0.6201621754549784
wildchat_140731,2.9425510358694966,2.220651986621247
wildchat_58499,0.8049419122315942,0.9225706705481749
competition_math_4938,0.3666424923593585,0.1353352832366127
wildchat_12092,1.6645210150701184,0.3254740289933905
competition_math_7244,0.20061484791759818,3.2331809127612843
wildchat_465612,1.6510434899524078,0.818671288624154
wildchat_361738,-3.6702632539100186,4.222029802932394
competition_math_9276,1.96268903426297,0.9979771921130122
wildchat_420864,1.2166508400130334,0.1353352832366127
wildchat_170980,-0.9206856220318002,2.445326627914655
wildchat_510,-1.460350100057095,4.988090341114315
wildchat_61210,1.467528492793325,0.1353352832366127
competition_math_2693,2.0200258395539805,1.0140480944000279
wildchat_97136,-3.0752598103342286,2.40537597333542
wildchat_380500,-3.1461133283136387,7.38905609893065
wildchat_72464,1.7231245407958342,0.9680430410296917
wildchat_121705,-1.5776287746398518,3.361178997342852
alpaca_10434,1.6220687346373155,0.1353352832366127
competition_math_7328,1.4557859158168072,0.1353352832366127
competition_math_8106,1.2418686479431005,4.649239838953802
competition_math_666,1.804751411559787,0.1353352832366127
wildchat_102235,0.9854536181037159,0.8201286606123724
competition_math_9600,1.8951228150121449,0.506392871809507
wildchat_303004,2.103251418305543,0.13570799485508578
wildchat_390817,1.6572191210069471,0.4561488664045771
wildchat_427956,1.1224689174898266,2.9790802721509113
alpaca_6956,2.41696771156452,1.237204668087693
competition_math_12402,2.426463099844078,1.3703471879135674
competition_math_5746,1.6766678595247744,0.1353352832366127
wildchat_60105,1.782215631913475,0.1353352832366127
wildchat_18055,2.514704484264991,0.9559059254170288
wildchat_75543,2.7598560765957214,1.6307344311493701
wildchat_121903,-4.5154493512926575,1.7802596589382156
competition_math_3707,1.660818164108972,0.1353352832366127
competition_math_2646,2.4335396103051026,3.156346050853207
alpaca_8509,1.9061777179659245,0.5215973110969122
alpaca_1666,1.6593448228532788,0.1353352832366127
wildchat_6084,1.8872373771740252,0.1353352832366127
wildchat_291440,-5.921546549500411,0.1353352832366127
wildchat_151721,-0.1439339602991949,7.15923164688365
wildchat_435023,-10.0,2.3221936079817684
wildchat_485490,-6.003337266908324,0.32411510765327317
wildchat_436995,2.327393487814645,0.5642104849954165
wildchat_66815,1.048115291842188,1.209144258945113
wildchat_27196,1.9020811488208231,0.1353352832366127
wildchat_280574,-2.3627374344725487,3.237869290600563
wildchat_2614,-1.7068160017105385,2.298741166423657
wildchat_43276,2.4457191522289343,1.7044079571272834
wildchat_337595,-1.4964086912616348,4.457698408421767
wildchat_411271,-5.964359495716676,0.13559855311104135
wildchat_226990,-2.632291206613902,3.7283938067416766
wildchat_136031,-3.004100873940155,2.7429330656670343
alpaca_12712,1.1748279936847377,0.557436977976091
wildchat_351446,-4.131650445966729,2.405341704812099
wildchat_322343,-5.799011214344635,0.1353352832366127
wildchat_145716,0.35787945682718597,2.763069195616587
wildchat_85910,2.450095777267669,0.7015505373558506
wildchat_72073,1.832410241645349,1.4159966084450324
alpaca_13688,1.8736264044708353,0.1353352832366127
wildchat_285973,-5.449531748443757,0.1353352832366127
wildchat_28082,1.9061748114765134,0.9076827175490564
alpaca_1889,2.943329084003064,1.2392575603247586
wildchat_63215,-2.124809784614092,0.1353352832366127
wildchat_378172,1.7281601224001506,0.1353352832366127
alpaca_10604,1.9936636050599896,0.7467809751348876
alpaca_2008,1.7241188352327335,0.1353352832366127
wildchat_1883,1.8864445872502285,0.22815350240046042
wildchat_321273,2.946544809845478,1.870548324988944
wildchat_280890,3.011973173838171,3.240153356170073
alpaca_4445,1.9209705174499805,0.3191072375148299
alpaca_8496,-5.384579792098746,0.1353352832366127
competition_math_8417,1.8183144912616445,0.1353352832366127
alpaca_7494,-0.4579436884142585,2.3088434142000507
wildchat_247329,1.9832713047707007,0.1353352832366127
wildchat_1319,-0.328802313876022,5.7349476501682
wildchat_141133,-4.149400606361553,1.9880338095104058
wildchat_71439,0.4604599316665819,2.0984140382741527
wildchat_115850,-3.6652664397184918,1.4607244761893607
competition_math_9232,2.738320944297594,1.1005501445492847
competition_math_3274,2.537633921356124,0.5375433043895604
wildchat_490409,1.7687619468959315,0.4263896090892502
competition_math_10696,3.2799982482324523,1.5620257917357445
wildchat_402827,2.232731735325401,0.1353352832366127
wildchat_485949,-4.8893803683698716,0.7108357501922602
wildchat_217328,0.76408329369808,4.202426964092046
wildchat_48592,0.9132626931422255,3.8416798012779947
wildchat_45261,2.01067135520641,3.920919536235134
wildchat_22409,-2.764159096946287,2.364477086208255
wildchat_14144,1.8256927626747452,0.20024172787775746
wildchat_16293,2.219582734654764,0.1353352832366127
wildchat_38289,-1.5673926524275632,1.8753809029506885
wildchat_300852,1.7200358288925262,0.1353352832366127
alpaca_12582,1.9305028752712543,0.19732498582075772
wildchat_397054,1.7080021200009614,0.32468534637104846
competition_math_11856,2.613191094035569,0.7421037121589832
wildchat_380716,-1.8569908856639703,2.7117852215339466
alpaca_11100,1.962925171959989,0.1353352832366127
wildchat_370944,-0.19580533600678057,1.4429663879764065
wildchat_212475,-1.3939049131217032,3.2625247098315158
wildchat_38202,2.026538770676842,0.1353352832366127
wildchat_80706,2.5769096294454794,1.3489173702570494
wildchat_155403,2.089698221508689,0.1353352832366127
wildchat_63034,-5.320064103293818,4.025465749866449
wildchat_150201,-2.3377845571237548,1.8712671510415104
wildchat_307556,1.6666580826836606,1.432674623309193
wildchat_267211,2.503245495859918,0.7737608690535167
wildchat_450616,3.161133643082373,1.2970970924333385
wildchat_371504,-2.270963327554602,3.8784078160905513
wildchat_481569,2.3354808380617125,1.4545787862835784
wildchat_485901,-1.0059609086331167,1.2776982090035385
wildchat_22047,2.567045241045019,0.1353352832366127
alpaca_12170,-5.2430810910900245,0.1353352832366127
wildchat_408191,3.796437162009024,2.2359488440402604
wildchat_501192,2.2236653073321895,0.1353352832366127
wildchat_380493,-4.5730922247962225,1.0789297595888692
wildchat_281793,2.2230247843371145,0.1353352832366127
wildchat_12203,2.734949358058651,2.1185035527607305
competition_math_8552,2.0348567509337823,0.1353352832366127
competition_math_9750,2.302215529219938,0.14683429002765577
wildchat_412125,-2.938822838000438,0.1353352832366127
competition_math_9279,2.3526292746649062,0.1353352832366127
wildchat_336700,-5.262778165595235,0.1353352832366127
wildchat_287198,-4.178418293911439,0.1353352832366127
wildchat_325621,1.7523408980763233,0.8824101887601368
competition_math_5557,2.611805871879225,0.23086228878854334
competition_math_4117,2.0635001658190895,0.1353352832366127
competition_math_12090,2.423732953300953,0.1353352832366127
wildchat_276333,0.8197539754882416,5.497672972740639
competition_math_10813,2.18039704078731,0.1353352832366127
wildchat_7233,0.7284307170481298,2.998250657457866
competition_math_7690,2.341309799184814,0.2838558475727285
competition_math_9929,2.3786877109960822,0.1353352832366127
competition_math_8753,2.185210924541705,0.23750183928908145
wildchat_50592,0.4645289925413189,2.885569445509571
competition_math_8812,2.9491274592355117,0.5856071359422431
wildchat_21414,3.0343408029766366,0.36793918054769464
competition_math_3813,2.6802644867201573,0.34525210036980297
competition_math_6536,2.562268372696621,0.783965785826009
wildchat_61131,-3.302358020090927,2.430223682724757
wildchat_160634,1.4077016314224633,1.6695624732510879
wildchat_427014,-5.160539579645534,0.13941534612250656
alpaca_14069,2.5466819869033177,0.1353352832366127
wildchat_418004,2.282546354902506,1.0778987717689692
wildchat_65207,0.6447880036965754,2.458125041702983
wildchat_21307,5.247203428101103,1.5302958858097622
wildchat_237113,10.0,6.143828382594531
competition_math_8638,2.598240078301161,0.1353352832366127
