task_id,mu,sigma
wildchat_195600,0.0,0.467532277771871
wildchat_371189,-7.7536860102216165,7.38905609893065
wildchat_52049,-1.4516741905984214,5.21445959695036
wildchat_230709,1.149572193598446,0.6938225508786574
wildchat_360787,-1.3328885601577543,1.5952532140258593
alpaca_8155,0.2928409457295251,5.33489661930622
wildchat_491669,0.6507971460235671,0.8756124289331687
competition_math_599,-0.8771645633284364,2.0983541478113783
wildchat_242015,0.6870633585451614,0.8393587103358978
alpaca_666,-0.6080246610029115,2.0081234317445373
wildchat_406914,0.30780257325097116,0.3896449274290382
wildchat_286136,0.4030445145128787,0.797096318501565
wildchat_301110,-6.464069214122553,5.344090365802563
competition_math_2074,0.6504014414263926,1.4569902241344075
wildchat_101141,-1.487692731531911,2.793272531230601
wildchat_85533,-0.3483572746467384,0.47404948138912034
wildchat_151579,-9.811834267420283,7.38905609893065
wildchat_107926,-4.85604237741226,3.3757739808150564
wildchat_151440,-2.5179327928925477,0.37484041381
wildchat_107355,-0.8806647758764523,1.5714240718767238
alpaca_8201,0.2245209734444884,2.2150591458225706
alpaca_13835,0.14406235524337366,1.63235659831949
competition_math_11033,0.9258075340062453,0.4573924621319815
competition_math_6148,0.004189549176470239,0.9369393887883328
wildchat_5799,-5.4385619888411885,7.38905609893065
wildchat_117874,2.2780332431110493,2.0698877835792966
alpaca_3800,1.4500354919907938,0.7318831574014302
wildchat_30204,-7.503042946604516,0.23168077301362006
competition_math_774,0.7809286729360557,1.776303606326782
wildchat_67562,-3.1024119364018063,1.528515553598569
wildchat_400052,-0.43636809005602595,0.5543941825996231
competition_math_9541,0.6931230263749947,0.48810810032848223
wildchat_136494,-0.42602597717639623,0.5840496577803199
wildchat_452326,-1.2837000013830142,1.7420550859738746
wildchat_31956,-1.7999481100298609,2.0487793802148846
alpaca_3394,-0.8439921539961588,1.7401297449705309
wildchat_11840,-0.2710303323679061,0.45659244138885524
alpaca_3194,0.6204663745264548,0.1353352832366127
wildchat_302755,1.1720938195826767,0.13972193231072264
alpaca_3789,-3.9802495365240764,0.1353352832366127
alpaca_5278,-0.09612588968902464,1.6399835541484449
wildchat_28076,-3.0118216667517066,5.439826398801671
wildchat_92092,-2.088377148493876,1.198973421928318
wildchat_70706,0.7973432842805379,0.8449368413034735
wildchat_221228,-1.137647059828642,2.254397158160044
alpaca_6215,-0.901726316673361,2.124428147962551
wildchat_197099,-2.3394782907202227,7.38905609893065
wildchat_202252,0.12928385183807906,1.8805308340001936
wildchat_255372,0.4222470003710485,0.8392563479151541
alpaca_6540,-1.1845293517490207,2.0097714424208357
alpaca_4906,-1.6898907136435037,0.1353352832366127
wildchat_300885,0.17910988101752653,1.963015665930163
competition_math_3741,0.9511529754188797,0.5777227881309815
wildchat_16561,0.3580277813896381,0.45534823960715304
wildchat_486004,-6.6510860059362304,7.38905609893065
wildchat_51884,-0.5756680745377256,4.777222720077161
wildchat_43351,-3.297694492150253,2.7608609733885725
competition_math_1072,-0.20222742326665905,0.139475057775282
wildchat_471945,-6.154366586878961,5.985546327186552
alpaca_12136,-1.2662194595338032,1.260096945001713
competition_math_3985,-0.34825035371808577,0.889155033448277
wildchat_178088,0.622881204631524,1.8004695516520188
competition_math_7154,0.6396905714733677,1.0967891739470879
competition_math_5482,1.3386810324197986,0.49522671516080075
competition_math_7452,0.40565904189629826,0.9201691943648556
wildchat_65318,-2.547303516650837,6.245446711921818
wildchat_277847,-3.8560974637779646,3.1824914433991274
competition_math_2993,1.076803791945621,0.6238895593662925
alpaca_1564,-0.022293775108444453,1.9672280005486769
wildchat_97883,-1.19493000049178,2.683613315900617
wildchat_36307,0.39688501692020717,0.5058747131768301
wildchat_386942,0.9549578856278675,0.3110925654665431
competition_math_12257,0.7369197786802688,0.3827426293847884
wildchat_461066,-3.1312553414341084,1.6370612197847698
alpaca_9116,0.06570032833062488,0.6067625313390805
wildchat_110207,-1.7420265090361704,2.437930383161682
wildchat_10569,-2.958614027244875,6.32771323636721
wildchat_238138,0.614502770027507,1.993933383121368
wildchat_392411,-1.6174966243842082,1.1144331072761455
wildchat_476483,0.06462382541149385,0.9309055778587817
wildchat_47358,0.14196682619466972,1.5868435561840561
alpaca_11495,0.059381067549602484,1.1853931491483112
wildchat_42061,0.2903038159346729,1.4563337896148187
wildchat_376237,-2.643327661835902,6.466582927749194
wildchat_101149,-2.2887590587035045,2.080563175088251
alpaca_5848,-1.590562062272345,0.1353352832366127
alpaca_3571,-0.11381411120200918,1.1798047617466674
competition_math_2137,0.3633417420578335,0.2648507225765629
wildchat_360558,-3.311853908466696,4.537253358132467
competition_math_1874,1.4715869803843566,1.2708455117329698
competition_math_3861,1.3465983005093338,0.5875726937312336
wildchat_200285,-2.69399383879066,1.382953113810473
alpaca_12777,-1.6713308376469873,1.5463712605889008
wildchat_397254,-0.479163347847203,1.6415690264231884
alpaca_6632,0.778206885096658,0.8836461918968367
competition_math_8144,0.6475424082700628,0.3781575247762376
competition_math_4568,-2.410574781981024,1.9567423186928259
wildchat_246548,-1.930302200515902,1.2408893524229143
alpaca_2746,-1.3328695358827336,0.7399376241263705
